timestamp,category,service,test_case,run_idx,warmup,total_s,ttft_s,metric_name,metric_value,ok,error,notes
2026-06-14T22:08:39+00:00,LLM,Gemini-2.5-Flash-Lite,conocimiento_dominio,5,False,1.038752,0.589788,tokens_per_s,117.45,True,,tier=nube-bajo-costo; tokens=122
2026-06-14T22:08:47+00:00,LLM,Gemini-2.5-Flash-Lite,conocimiento_dominio,6,False,1.043296,0.672909,tokens_per_s,116.94,True,,tier=nube-bajo-costo; tokens=122
2026-06-14T22:08:55+00:00,LLM,Gemini-2.5-Flash-Lite,robustez_idioma,1,True,0.489416,,tokens_per_s,,False,429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash-lite:streamGenerateContent?alt=sse&***REDACTED*** tokens=,
2026-06-14T22:09:02+00:00,LLM,Gemini-2.5-Flash-Lite,robustez_idioma,2,False,0.659089,,tokens_per_s,,False,429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash-lite:streamGenerateContent?alt=sse&***REDACTED*** tokens=,
2026-06-14T22:09:10+00:00,LLM,Gemini-2.5-Flash-Lite,robustez_idioma,3,False,0.557582,,tokens_per_s,,False,429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash-lite:streamGenerateContent?alt=sse&***REDACTED*** tokens=,
2026-06-14T22:09:18+00:00,LLM,Gemini-2.5-Flash-Lite,robustez_idioma,4,False,0.56562,,tokens_per_s,,False,429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash-lite:streamGenerateContent?alt=sse&***REDACTED*** tokens=,
2026-06-14T22:09:25+00:00,LLM,Gemini-2.5-Flash-Lite,robustez_idioma,5,False,0.578961,,tokens_per_s,,False,429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash-lite:streamGenerateContent?alt=sse&***REDACTED*** tokens=,
2026-06-14T22:09:33+00:00,LLM,Gemini-2.5-Flash-Lite,robustez_idioma,6,False,0.45777,,tokens_per_s,,False,429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash-lite:streamGenerateContent?alt=sse&***REDACTED*** tokens=,
2026-06-14T22:09:40+00:00,LLM,Groq-Llama-3.3-70B,razonamiento_logico,1,True,0.85412,0.441719,tokens_per_s,234.16,True,,tier=nube-bajo-costo; tokens=200
2026-06-14T22:09:48+00:00,LLM,Groq-Llama-3.3-70B,razonamiento_logico,2,False,0.863573,0.413578,tokens_per_s,231.6,True,,tier=nube-bajo-costo; tokens=200
2026-06-14T22:09:56+00:00,LLM,Groq-Llama-3.3-70B,razonamiento_logico,3,False,0.905132,0.429214,tokens_per_s,220.96,True,,tier=nube-bajo-costo; tokens=200
2026-06-14T22:10:04+00:00,LLM,Groq-Llama-3.3-70B,razonamiento_logico,4,False,0.854744,0.373929,tokens_per_s,233.99,True,,tier=nube-bajo-costo; tokens=200
2026-06-14T22:10:12+00:00,LLM,Groq-Llama-3.3-70B,razonamiento_logico,5,False,0.864317,0.378587,tokens_per_s,231.4,True,,tier=nube-bajo-costo; tokens=200
2026-06-14T22:10:20+00:00,LLM,Groq-Llama-3.3-70B,razonamiento_logico,6,False,0.891196,0.421199,tokens_per_s,224.42,True,,tier=nube-bajo-costo; tokens=200
2026-06-14T22:10:27+00:00,LLM,Groq-Llama-3.3-70B,seguimiento_instrucciones,1,True,0.50377,0.404198,tokens_per_s,55.58,True,,tier=nube-bajo-costo; tokens=28
2026-06-14T22:10:35+00:00,LLM,Groq-Llama-3.3-70B,seguimiento_instrucciones,2,False,0.443742,0.359686,tokens_per_s,63.1,True,,tier=nube-bajo-costo; tokens=28
2026-06-14T22:10:42+00:00,LLM,Groq-Llama-3.3-70B,seguimiento_instrucciones,3,False,0.486117,0.401218,tokens_per_s,57.6,True,,tier=nube-bajo-costo; tokens=28
2026-06-14T22:10:50+00:00,LLM,Groq-Llama-3.3-70B,seguimiento_instrucciones,4,False,0.451828,0.3634,tokens_per_s,61.97,True,,tier=nube-bajo-costo; tokens=28
2026-06-14T22:10:57+00:00,LLM,Groq-Llama-3.3-70B,seguimiento_instrucciones,5,False,0.474331,0.380934,tokens_per_s,59.03,True,,tier=nube-bajo-costo; tokens=28
2026-06-14T22:11:05+00:00,LLM,Groq-Llama-3.3-70B,seguimiento_instrucciones,6,False,0.458806,0.365192,tokens_per_s,61.03,True,,tier=nube-bajo-costo; tokens=28
2026-06-14T22:11:12+00:00,LLM,Groq-Llama-3.3-70B,salida_estructurada_json,1,True,0.453309,0.378398,tokens_per_s,55.15,True,,tier=nube-bajo-costo; tokens=25
2026-06-14T22:11:20+00:00,LLM,Groq-Llama-3.3-70B,salida_estructurada_json,2,False,0.450142,0.382936,tokens_per_s,55.54,True,,tier=nube-bajo-costo; tokens=25
2026-06-14T22:11:27+00:00,LLM,Groq-Llama-3.3-70B,salida_estructurada_json,3,False,0.453488,0.374999,tokens_per_s,59.54,True,,tier=nube-bajo-costo; tokens=27
2026-06-14T22:11:35+00:00,LLM,Groq-Llama-3.3-70B,salida_estructurada_json,4,False,0.487482,0.406579,tokens_per_s,51.28,True,,tier=nube-bajo-costo; tokens=25
2026-06-14T22:11:42+00:00,LLM,Groq-Llama-3.3-70B,salida_estructurada_json,5,False,0.555931,0.482458,tokens_per_s,44.97,True,,tier=nube-bajo-costo; tokens=25
2026-06-14T22:11:50+00:00,LLM,Groq-Llama-3.3-70B,salida_estructurada_json,6,False,0.476542,0.399132,tokens_per_s,56.66,True,,tier=nube-bajo-costo; tokens=27
2026-06-14T22:11:58+00:00,LLM,Groq-Llama-3.3-70B,conocimiento_dominio,1,True,1.019122,0.495739,tokens_per_s,190.36,True,,tier=nube-bajo-costo; tokens=194
2026-06-14T22:12:06+00:00,LLM,Groq-Llama-3.3-70B,conocimiento_dominio,2,False,0.970022,0.381324,tokens_per_s,205.15,True,,tier=nube-bajo-costo; tokens=199
2026-06-14T22:12:13+00:00,LLM,Groq-Llama-3.3-70B,conocimiento_dominio,3,False,0.912119,0.367273,tokens_per_s,212.69,True,,tier=nube-bajo-costo; tokens=194
2026-06-14T22:12:22+00:00,LLM,Groq-Llama-3.3-70B,conocimiento_dominio,4,False,1.11444,0.505583,tokens_per_s,179.46,True,,tier=nube-bajo-costo; tokens=200
2026-06-14T22:12:30+00:00,LLM,Groq-Llama-3.3-70B,conocimiento_dominio,5,False,0.915843,0.359487,tokens_per_s,211.83,True,,tier=nube-bajo-costo; tokens=194
2026-06-14T22:12:37+00:00,LLM,Groq-Llama-3.3-70B,conocimiento_dominio,6,False,0.981733,0.397739,tokens_per_s,202.7,True,,tier=nube-bajo-costo; tokens=199
2026-06-14T22:12:45+00:00,LLM,Groq-Llama-3.3-70B,robustez_idioma,1,True,0.859686,0.384693,tokens_per_s,147.73,True,,tier=nube-bajo-costo; tokens=127
2026-06-14T22:12:53+00:00,LLM,Groq-Llama-3.3-70B,robustez_idioma,2,False,0.838454,0.365835,tokens_per_s,159.82,True,,tier=nube-bajo-costo; tokens=134
2026-06-14T22:13:01+00:00,LLM,Groq-Llama-3.3-70B,robustez_idioma,3,False,0.87045,0.395244,tokens_per_s,153.94,True,,tier=nube-bajo-costo; tokens=134
2026-06-14T22:13:09+00:00,LLM,Groq-Llama-3.3-70B,robustez_idioma,4,False,0.829113,0.3712,tokens_per_s,153.18,True,,tier=nube-bajo-costo; tokens=127
2026-06-14T22:13:17+00:00,LLM,Groq-Llama-3.3-70B,robustez_idioma,5,False,0.907245,0.440695,tokens_per_s,147.7,True,,tier=nube-bajo-costo; tokens=134
2026-06-14T22:13:25+00:00,LLM,Groq-Llama-3.3-70B,robustez_idioma,6,False,0.835521,0.376525,tokens_per_s,160.38,True,,tier=nube-bajo-costo; tokens=134
2026-06-14T22:16:33+00:00,LLM,Llama-3.1-8B-local,razonamiento_logico,1,True,32.744362,30.908145,tokens_per_s,137.06,True,,tier=local; tokens=232
2026-06-14T22:16:35+00:00,LLM,Llama-3.1-8B-local,razonamiento_logico,2,False,1.571168,0.096308,tokens_per_s,138.44,True,,tier=local; tokens=188
2026-06-14T22:16:36+00:00,LLM,Llama-3.1-8B-local,razonamiento_logico,3,False,1.62937,0.114456,tokens_per_s,134.28,True,,tier=local; tokens=188
2026-06-14T22:16:38+00:00,LLM,Llama-3.1-8B-local,razonamiento_logico,4,False,1.555206,0.112642,tokens_per_s,141.34,True,,tier=local; tokens=188
2026-06-14T22:16:40+00:00,LLM,Llama-3.1-8B-local,razonamiento_logico,5,False,1.537509,0.096512,tokens_per_s,141.27,True,,tier=local; tokens=188
2026-06-14T22:16:41+00:00,LLM,Llama-3.1-8B-local,razonamiento_logico,6,False,1.544253,0.107277,tokens_per_s,141.78,True,,tier=local; tokens=188
2026-06-14T22:16:42+00:00,LLM,Llama-3.1-8B-local,seguimiento_instrucciones,1,True,0.618709,0.108804,tokens_per_s,143.34,True,,tier=local; tokens=68
2026-06-14T22:16:42+00:00,LLM,Llama-3.1-8B-local,seguimiento_instrucciones,2,False,0.61935,0.11388,tokens_per_s,144.65,True,,tier=local; tokens=68
2026-06-14T22:16:43+00:00,LLM,Llama-3.1-8B-local,seguimiento_instrucciones,3,False,0.61722,0.106516,tokens_per_s,143.0,True,,tier=local; tokens=68
2026-06-14T22:16:44+00:00,LLM,Llama-3.1-8B-local,seguimiento_instrucciones,4,False,0.604275,0.091043,tokens_per_s,142.41,True,,tier=local; tokens=68
2026-06-14T22:16:44+00:00,LLM,Llama-3.1-8B-local,seguimiento_instrucciones,5,False,0.602299,0.094291,tokens_per_s,143.93,True,,tier=local; tokens=68
2026-06-14T22:16:45+00:00,LLM,Llama-3.1-8B-local,seguimiento_instrucciones,6,False,0.606256,0.094693,tokens_per_s,142.97,True,,tier=local; tokens=68
2026-06-14T22:16:45+00:00,LLM,Llama-3.1-8B-local,salida_estructurada_json,1,True,0.377272,0.121983,tokens_per_s,145.19,True,,tier=local; tokens=34
2026-06-14T22:16:45+00:00,LLM,Llama-3.1-8B-local,salida_estructurada_json,2,False,0.367276,0.110662,tokens_per_s,144.36,True,,tier=local; tokens=34
2026-06-14T22:16:46+00:00,LLM,Llama-3.1-8B-local,salida_estructurada_json,3,False,0.373403,0.115352,tokens_per_s,143.86,True,,tier=local; tokens=34
2026-06-14T22:16:46+00:00,LLM,Llama-3.1-8B-local,salida_estructurada_json,4,False,0.36625,0.110307,tokens_per_s,145.15,True,,tier=local; tokens=34
2026-06-14T22:16:47+00:00,LLM,Llama-3.1-8B-local,salida_estructurada_json,5,False,0.356947,0.104487,tokens_per_s,146.8,True,,tier=local; tokens=34
2026-06-14T22:16:47+00:00,LLM,Llama-3.1-8B-local,salida_estructurada_json,6,False,0.355216,0.098554,tokens_per_s,144.42,True,,tier=local; tokens=34
2026-06-14T22:16:48+00:00,LLM,Llama-3.1-8B-local,conocimiento_dominio,1,True,1.085935,0.123629,tokens_per_s,142.54,True,,tier=local; tokens=126
2026-06-14T22:16:49+00:00,LLM,Llama-3.1-8B-local,conocimiento_dominio,2,False,1.224321,0.120887,tokens_per_s,142.12,True,,tier=local; tokens=144
2026-06-14T22:16:50+00:00,LLM,Llama-3.1-8B-local,conocimiento_dominio,3,False,1.196418,0.09474,tokens_per_s,142.17,True,,tier=local; tokens=144
2026-06-14T22:16:52+00:00,LLM,Llama-3.1-8B-local,conocimiento_dominio,4,False,1.197787,0.095343,tokens_per_s,142.39,True,,tier=local; tokens=144
2026-06-14T22:16:53+00:00,LLM,Llama-3.1-8B-local,conocimiento_dominio,5,False,1.222761,0.117933,tokens_per_s,142.01,True,,tier=local; tokens=144
2026-06-14T22:16:54+00:00,LLM,Llama-3.1-8B-local,conocimiento_dominio,6,False,1.216229,0.107825,tokens_per_s,141.6,True,,tier=local; tokens=144
2026-06-14T22:16:55+00:00,LLM,Llama-3.1-8B-local,robustez_idioma,1,True,0.792228,0.121287,tokens_per_s,142.37,True,,tier=local; tokens=89
2026-06-14T22:16:56+00:00,LLM,Llama-3.1-8B-local,robustez_idioma,2,False,0.752819,0.093084,tokens_per_s,143.15,True,,tier=local; tokens=88
2026-06-14T22:16:56+00:00,LLM,Llama-3.1-8B-local,robustez_idioma,3,False,0.784171,0.115381,tokens_per_s,141.25,True,,tier=local; tokens=88
2026-06-14T22:16:57+00:00,LLM,Llama-3.1-8B-local,robustez_idioma,4,False,0.764997,0.104772,tokens_per_s,143.07,True,,tier=local; tokens=88
2026-06-14T22:16:58+00:00,LLM,Llama-3.1-8B-local,robustez_idioma,5,False,0.777497,0.116409,tokens_per_s,142.83,True,,tier=local; tokens=88
2026-06-14T22:16:59+00:00,LLM,Llama-3.1-8B-local,robustez_idioma,6,False,0.762608,0.103273,tokens_per_s,143.05,True,,tier=local; tokens=88
2026-06-14T22:17:04+00:00,LLM,Mistral-7B-local,razonamiento_logico,1,True,4.780243,3.82961,tokens_per_s,151.46,True,,tier=local; tokens=140
2026-06-14T22:17:04+00:00,LLM,Mistral-7B-local,razonamiento_logico,2,False,0.990714,0.02602,tokens_per_s,149.68,True,,tier=local; tokens=140
2026-06-14T22:17:05+00:00,LLM,Mistral-7B-local,razonamiento_logico,3,False,1.000055,0.049945,tokens_per_s,151.58,True,,tier=local; tokens=140
2026-06-14T22:17:06+00:00,LLM,Mistral-7B-local,razonamiento_logico,4,False,0.996549,0.048589,tokens_per_s,151.75,True,,tier=local; tokens=140
2026-06-14T22:17:07+00:00,LLM,Mistral-7B-local,razonamiento_logico,5,False,0.996777,0.048089,tokens_per_s,151.68,True,,tier=local; tokens=140
2026-06-14T22:17:08+00:00,LLM,Mistral-7B-local,razonamiento_logico,6,False,0.976697,0.024488,tokens_per_s,151.23,True,,tier=local; tokens=140
2026-06-14T22:17:09+00:00,LLM,Mistral-7B-local,seguimiento_instrucciones,1,True,0.969933,0.060017,tokens_per_s,151.62,True,,tier=local; tokens=134
2026-06-14T22:17:10+00:00,LLM,Mistral-7B-local,seguimiento_instrucciones,2,False,0.708644,0.024805,tokens_per_s,152.08,True,,tier=local; tokens=101
2026-06-14T22:17:11+00:00,LLM,Mistral-7B-local,seguimiento_instrucciones,3,False,0.703312,0.022909,tokens_per_s,152.86,True,,tier=local; tokens=101
2026-06-14T22:17:12+00:00,LLM,Mistral-7B-local,seguimiento_instrucciones,4,False,0.701056,0.023392,tokens_per_s,153.44,True,,tier=local; tokens=101
2026-06-14T22:17:12+00:00,LLM,Mistral-7B-local,seguimiento_instrucciones,5,False,0.710652,0.034651,tokens_per_s,153.78,True,,tier=local; tokens=101
2026-06-14T22:17:13+00:00,LLM,Mistral-7B-local,seguimiento_instrucciones,6,False,0.717119,0.038666,tokens_per_s,153.34,True,,tier=local; tokens=101
2026-06-14T22:17:13+00:00,LLM,Mistral-7B-local,salida_estructurada_json,1,True,0.325888,0.050293,tokens_per_s,153.14,True,,tier=local; tokens=41
2026-06-14T22:17:14+00:00,LLM,Mistral-7B-local,salida_estructurada_json,2,False,0.295274,0.022742,tokens_per_s,154.67,True,,tier=local; tokens=41
2026-06-14T22:17:14+00:00,LLM,Mistral-7B-local,salida_estructurada_json,3,False,0.295238,0.022329,tokens_per_s,154.42,True,,tier=local; tokens=41
2026-06-14T22:17:14+00:00,LLM,Mistral-7B-local,salida_estructurada_json,4,False,0.313869,0.038182,tokens_per_s,152.96,True,,tier=local; tokens=41
2026-06-14T22:17:15+00:00,LLM,Mistral-7B-local,salida_estructurada_json,5,False,0.31314,0.022895,tokens_per_s,145.36,True,,tier=local; tokens=41
2026-06-14T22:17:15+00:00,LLM,Mistral-7B-local,salida_estructurada_json,6,False,0.374812,0.037411,tokens_per_s,124.65,True,,tier=local; tokens=41
2026-06-14T22:17:17+00:00,LLM,Mistral-7B-local,conocimiento_dominio,1,True,1.834018,0.033501,tokens_per_s,142.89,True,,tier=local; tokens=250
2026-06-14T22:17:19+00:00,LLM,Mistral-7B-local,conocimiento_dominio,2,False,1.817671,0.026035,tokens_per_s,143.48,True,,tier=local; tokens=250
2026-06-14T22:17:20+00:00,LLM,Mistral-7B-local,conocimiento_dominio,3,False,1.787925,0.049402,tokens_per_s,147.91,True,,tier=local; tokens=250
2026-06-14T22:17:22+00:00,LLM,Mistral-7B-local,conocimiento_dominio,4,False,1.744579,0.03946,tokens_per_s,150.8,True,,tier=local; tokens=250
2026-06-14T22:17:24+00:00,LLM,Mistral-7B-local,conocimiento_dominio,5,False,1.726678,0.038948,tokens_per_s,152.27,True,,tier=local; tokens=250
2026-06-14T22:17:26+00:00,LLM,Mistral-7B-local,conocimiento_dominio,6,False,1.730791,0.022095,tokens_per_s,150.54,True,,tier=local; tokens=250
2026-06-14T22:17:26+00:00,LLM,Mistral-7B-local,robustez_idioma,1,True,0.51471,0.056858,tokens_per_s,152.03,True,,tier=local; tokens=68
